investor_id,fund_code,date_id,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003688,120844,1020,SIP,2291,Telangana,Hyderabad,T30,56+,Male,12.1,Net Banking,Verified
INV001927,101206,1020,SIP,3417,Rajasthan,Jaipur,T30,56+,Male,58.7,Cheque,Verified
INV001165,102885,1020,SIP,2821,Delhi,Noida,T30,46-55,Female,48.5,Mandate,Verified
INV004341,102887,1020,Lumpsum,201035,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Mandate,Verified
INV002422,149324,1020,SIP,22604,Tamil Nadu,Chennai,T30,36-45,Male,20.5,Net Banking,Verified
INV004238,118632,1020,SIP,2553,Haryana,Faridabad,B30,36-45,Male,40.2,Mandate,Verified
INV002738,119093,1020,Lumpsum,393637,Haryana,Faridabad,B30,36-45,Male,38.7,Net Banking,Verified
INV001245,100033,1020,Redemption,279020,Haryana,Faridabad,B30,46-55,Female,44.0,Cheque,Verified
INV004376,100025,1020,SIP,6907,West Bengal,Kolkata,T30,46-55,Female,92.6,UPI,Verified
INV000433,120843,1020,SIP,3463,Punjab,Amritsar,B30,36-45,Male,56.4,Mandate,Verified
INV002418,118633,1020,SIP,6580,Haryana,Faridabad,B30,36-45,Male,34.0,Net Banking,Verified
INV003698,119599,1020,Lumpsum,415548,Madhya Pradesh,Bhopal,B30,36-45,Female,41.5,Net Banking,Verified
INV001437,118634,1020,SIP,2674,Maharashtra,Nashik,B30,26-35,Female,14.3,UPI,Verified
INV002674,118635,1020,SIP,14263,Karnataka,Mysore,B30,26-35,Female,7.4,Mandate,Verified
INV002432,118636,1020,SIP,8628,Haryana,Gurugram,T30,46-55,Female,48.1,Cheque,Verified
INV001593,119552,1020,Lumpsum,217006,Punjab,Chandigarh,T30,36-45,Female,53.2,Mandate,Verified
INV001156,120506,1020,Lumpsum,68376,Madhya Pradesh,Indore,T30,56+,Female,58.8,UPI,Verified
INV004257,125497,1020,SIP,461,Telangana,Hyderabad,T30,36-45,Male,22.0,Cheque,Verified
INV004877,119552,1020,SIP,2834,Karnataka,Mysore,B30,26-35,Male,18.0,Mandate,Verified
INV000123,119092,1020,SIP,2600,Punjab,Chandigarh,T30,46-55,Male,73.3,Net Banking,Verified
INV002559,101208,1020,Lumpsum,333301,Haryana,Faridabad,B30,18-25,Female,3.4,UPI,Verified
INV004843,102887,1020,SIP,4202,Haryana,Faridabad,B30,56+,Male,49.8,Net Banking,Verified
INV002727,100016,1020,SIP,9027,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Mandate,Verified
INV001841,100016,1020,SIP,5690,Madhya Pradesh,Bhopal,B30,36-45,Male,41.3,Net Banking,Verified
INV003755,120842,1020,SIP,15625,Punjab,Chandigarh,T30,46-55,Male,42.7,Net Banking,Pending
INV002711,120843,1020,Lumpsum,476555,Haryana,Gurugram,T30,26-35,Male,12.4,Cheque,Verified
INV002634,119094,1020,Lumpsum,118085,Madhya Pradesh,Bhopal,B30,26-35,Male,10.7,Mandate,Verified
INV002732,100025,1020,SIP,15228,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,Mandate,Verified
INV001600,101206,1020,SIP,45333,Rajasthan,Jaipur,T30,26-35,Female,22.9,UPI,Pending
INV002507,119094,1020,SIP,579,Tamil Nadu,Chennai,T30,26-35,Female,12.7,Net Banking,Verified
INV003916,119551,1020,SIP,45728,Karnataka,Mysore,B30,26-35,Male,23.6,Net Banking,Verified
INV002985,120843,1020,SIP,6304,Gujarat,Ahmedabad,T30,36-45,Male,26.4,UPI,Verified
INV000695,120842,1020,SIP,1176,Gujarat,Surat,T30,36-45,Male,48.0,Net Banking,Verified
INV004813,119120,1020,SIP,9044,West Bengal,Kolkata,T30,26-35,Male,13.9,Cheque,Verified
INV000069,120841,1020,SIP,954,Gujarat,Ahmedabad,T30,56+,Female,35.9,UPI,Verified
INV000849,102886,1021,SIP,2782,Delhi,Gurugram,T30,56+,Female,32.5,Cheque,Verified
INV004965,119599,1021,Lumpsum,40094,Telangana,Hyderabad,T30,46-55,Female,30.3,Net Banking,Verified
INV002190,120843,1021,SIP,491,Uttar Pradesh,Kanpur,B30,36-45,Female,58.7,Net Banking,Verified
INV003002,120505,1021,SIP,23499,Maharashtra,Pune,T30,26-35,Male,17.0,UPI,Verified
INV000125,100025,1021,SIP,881,Tamil Nadu,Coimbatore,B30,36-45,Male,35.6,Net Banking,Verified
INV003799,102886,1021,SIP,5870,Punjab,Amritsar,B30,18-25,Male,5.6,Net Banking,Verified
INV000483,102886,1021,Redemption,321978,Haryana,Gurugram,T30,18-25,Male,7.7,Net Banking,Verified
INV003927,102886,1021,Lumpsum,187703,Haryana,Gurugram,T30,36-45,Female,15.3,Mandate,Verified
INV002496,100033,1021,SIP,3114,Karnataka,Mysore,B30,36-45,Male,40.5,Net Banking,Verified
INV002759,120503,1021,Lumpsum,438750,Delhi,Noida,T30,36-45,Male,44.6,Mandate,Verified
INV000408,119599,1021,SIP,2989,Punjab,Amritsar,B30,56+,Male,62.3,Mandate,Verified
INV001739,119095,1021,Redemption,482755,West Bengal,Kolkata,T30,36-45,Female,45.5,Net Banking,Verified
INV000511,118635,1021,SIP,43614,Punjab,Chandigarh,T30,46-55,Male,88.7,Net Banking,Pending
INV000181,119093,1021,SIP,5564,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Mandate,Verified
INV001713,120504,1021,SIP,4177,Uttar Pradesh,Agra,B30,46-55,Male,61.5,UPI,Verified
INV001086,120844,1021,SIP,5452,Tamil Nadu,Coimbatore,B30,56+,Male,26.6,Mandate,Verified
INV003503,120504,1021,SIP,6305,Karnataka,Mysore,B30,36-45,Male,26.3,Mandate,Verified
INV004712,119551,1021,Lumpsum,256157,Uttar Pradesh,Kanpur,B30,36-45,Male,55.7,Cheque,Verified
INV003007,148569,1021,SIP,1156,Haryana,Faridabad,B30,26-35,Male,21.8,Mandate,Verified
INV000840,102887,1021,Lumpsum,479077,Punjab,Chandigarh,T30,26-35,Male,15.3,UPI,Verified
INV000308,119095,1021,SIP,2145,West Bengal,Kolkata,T30,36-45,Male,52.4,Mandate,Verified
INV004303,119095,1021,SIP,8067,Punjab,Chandigarh,T30,26-35,Male,24.4,Cheque,Verified
INV003712,118635,1021,SIP,434,Maharashtra,Pune,T30,46-55,Male,82.6,UPI,Verified
INV000307,100025,1021,Lumpsum,383679,Telangana,Hyderabad,T30,18-25,Male,7.8,UPI,Verified
INV002424,119598,1021,Lumpsum,151736,Telangana,Hyderabad,T30,56+,Female,51.2,UPI,Verified
INV000671,119093,1021,Lumpsum,427008,Uttar Pradesh,Agra,B30,36-45,Female,15.3,Net Banking,Verified
INV004918,101207,1021,SIP,9158,Punjab,Amritsar,B30,56+,Female,46.9,Net Banking,Verified
INV002251,102885,1021,Lumpsum,284168,Punjab,Chandigarh,T30,26-35,Female,16.8,UPI,Verified
INV003242,149322,1021,SIP,2097,Punjab,Chandigarh,T30,26-35,Female,18.1,UPI,Verified
INV002801,149323,1021,SIP,2214,Madhya Pradesh,Indore,T30,18-25,Male,6.4,UPI,Verified
INV002969,148568,1021,Lumpsum,132612,Karnataka,Bangalore,T30,26-35,Male,15.4,UPI,Verified
INV004780,118634,1021,SIP,1077,Haryana,Gurugram,T30,36-45,Male,42.4,Mandate,Verified
INV003554,119093,1021,SIP,3473,Rajasthan,Jaipur,T30,26-35,Female,15.6,UPI,Verified
INV001876,149323,1021,SIP,7083,Delhi,Gurugram,T30,36-45,Male,13.3,Net Banking,Verified
INV002469,102887,1021,Redemption,253115,Tamil Nadu,Chennai,T30,26-35,Female,12.3,Net Banking,Verified
INV004184,100025,1021,Lumpsum,210038,Karnataka,Bangalore,T30,26-35,Male,9.9,Cheque,Verified
INV002063,118636,1021,SIP,14731,Madhya Pradesh,Indore,T30,26-35,Female,21.3,Cheque,Verified
INV001880,119551,1021,SIP,40950,Madhya Pradesh,Bhopal,B30,26-35,Male,23.0,Cheque,Verified
INV002252,120507,1021,SIP,13324,Maharashtra,Pune,T30,36-45,Female,46.4,UPI,Verified
INV003778,148567,1021,SIP,2940,Tamil Nadu,Chennai,T30,36-45,Male,59.4,Mandate,Verified
INV004817,125497,1021,SIP,15282,Haryana,Faridabad,B30,26-35,Male,20.4,Cheque,Verified
INV000154,120504,1021,SIP,9223,Haryana,Faridabad,B30,36-45,Male,51.3,Cheque,Verified
INV004439,100033,1021,SIP,8258,Haryana,Faridabad,B30,26-35,Male,8.6,Mandate,Verified
INV001228,148568,1021,SIP,435,Karnataka,Bangalore,T30,36-45,Female,29.8,Cheque,Verified
INV001728,102885,1021,SIP,2215,Karnataka,Bangalore,T30,26-35,Male,17.0,Mandate,Verified
INV003024,102887,1021,Redemption,505132,Maharashtra,Pune,T30,36-45,Female,43.1,UPI,Verified
INV001332,120843,1021,SIP,16198,Uttar Pradesh,Agra,B30,26-35,Female,19.9,Net Banking,Verified
INV001477,149322,1021,Lumpsum,38992,Haryana,Faridabad,B30,26-35,Female,20.4,Cheque,Verified
INV004232,102887,1021,Redemption,295565,Tamil Nadu,Chennai,T30,26-35,Male,19.0,UPI,Verified
INV001195,125498,1021,Lumpsum,454041,Gujarat,Surat,T30,26-35,Male,6.4,Mandate,Verified
INV002607,148569,1021,Lumpsum,520938,Rajasthan,Udaipur,B30,36-45,Male,57.5,UPI,Verified
INV000293,120842,1021,SIP,9055,Karnataka,Mysore,B30,26-35,Female,19.3,UPI,Pending
INV001874,101206,1021,Lumpsum,290819,Telangana,Hyderabad,T30,36-45,Male,21.3,Cheque,Verified
INV004977,119551,1021,Lumpsum,96484,Gujarat,Surat,T30,18-25,Male,5.4,Net Banking,Verified
INV000194,125497,1021,SIP,6444,Maharashtra,Pune,T30,36-45,Male,21.6,Cheque,Verified
INV003374,149322,1021,SIP,2465,Karnataka,Mysore,B30,26-35,Male,15.8,Cheque,Verified
INV000354,118635,1021,SIP,11198,Telangana,Hyderabad,T30,26-35,Male,21.2,Cheque,Verified
INV004723,120507,1021,SIP,5813,Gujarat,Surat,T30,26-35,Male,23.0,Cheque,Verified
INV000192,119551,1021,SIP,1880,Haryana,Faridabad,B30,26-35,Male,24.4,Net Banking,Pending
INV000102,120504,1021,Redemption,398330,Gujarat,Surat,T30,26-35,Male,21.9,Cheque,Verified
INV002901,119598,1021,Lumpsum,345753,Delhi,Noida,T30,26-35,Male,17.4,Cheque,Verified
INV001058,118633,1021,SIP,22049,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Mandate,Verified
INV000621,100025,1021,Lumpsum,445093,Rajasthan,Udaipur,B30,56+,Female,45.8,UPI,Verified
INV001950,118634,1021,Lumpsum,242273,Maharashtra,Pune,T30,26-35,Female,6.0,Net Banking,Verified
INV002801,120505,1021,SIP,492,Madhya Pradesh,Indore,T30,18-25,Male,6.4,UPI,Verified
INV003075,120843,1021,SIP,5747,Delhi,Gurugram,T30,46-55,Male,83.5,Net Banking,Verified
INV002117,120842,1021,SIP,548,Delhi,Gurugram,T30,26-35,Male,21.7,Mandate,Verified
INV001784,149324,1021,Lumpsum,221007,Madhya Pradesh,Bhopal,B30,26-35,Male,15.5,UPI,Verified
INV002202,118633,1022,SIP,591,Madhya Pradesh,Indore,T30,18-25,Female,7.1,UPI,Verified
INV001995,120841,1022,SIP,12211,Gujarat,Surat,T30,26-35,Male,20.8,Net Banking,Verified
INV003708,101206,1022,SIP,422,Punjab,Amritsar,B30,46-55,Male,38.6,Mandate,Verified
INV004368,119094,1022,SIP,6311,Punjab,Chandigarh,T30,36-45,Male,33.7,Net Banking,Verified
INV001244,102887,1022,SIP,1122,Uttar Pradesh,Agra,B30,26-35,Male,20.0,Mandate,Verified
INV003214,102887,1022,SIP,8709,Punjab,Chandigarh,T30,36-45,Male,18.2,Cheque,Verified
INV003707,149323,1022,SIP,47448,Telangana,Hyderabad,T30,36-45,Female,55.5,UPI,Verified
INV004173,119094,1022,Redemption,389841,West Bengal,Kolkata,T30,26-35,Male,16.9,UPI,Verified
INV003270,120842,1022,SIP,1978,Karnataka,Bangalore,T30,56+,Male,43.3,Cheque,Verified
INV002220,101206,1022,SIP,16074,Punjab,Chandigarh,T30,46-55,Male,29.9,Mandate,Verified
INV000092,119599,1022,SIP,1729,Haryana,Gurugram,T30,18-25,Female,3.7,Net Banking,Pending
INV000372,102885,1022,SIP,5371,Gujarat,Surat,T30,36-45,Male,12.4,Cheque,Verified
INV003876,100016,1022,SIP,25763,Rajasthan,Udaipur,B30,18-25,Male,5.6,Net Banking,Verified
INV004343,120504,1022,SIP,28617,Madhya Pradesh,Bhopal,B30,18-25,Male,7.9,Mandate,Verified
INV000500,102887,1022,Lumpsum,455058,West Bengal,Kolkata,T30,26-35,Female,19.9,Cheque,Verified
INV001482,118633,1022,Redemption,394275,Madhya Pradesh,Indore,T30,46-55,Female,87.0,Net Banking,Verified
INV002230,119093,1022,SIP,46497,Delhi,Noida,T30,36-45,Male,21.7,Net Banking,Verified
INV002531,148567,1022,Redemption,142718,Rajasthan,Udaipur,B30,36-45,Female,50.4,Net Banking,Verified
INV004563,149323,1022,SIP,5457,Gujarat,Surat,T30,46-55,Female,32.2,Mandate,Verified
INV001099,120843,1022,SIP,579,Haryana,Gurugram,T30,26-35,Female,18.9,Cheque,Verified
INV000471,101207,1022,SIP,16610,West Bengal,Kolkata,T30,18-25,Male,4.2,Mandate,Verified
INV004228,149323,1022,SIP,20386,Madhya Pradesh,Bhopal,B30,26-35,Female,18.0,Net Banking,Verified
INV002484,118636,1022,Lumpsum,525116,Telangana,Hyderabad,T30,26-35,Male,24.1,Net Banking,Verified
INV003599,125498,1022,Lumpsum,96878,Madhya Pradesh,Indore,T30,46-55,Male,43.2,UPI,Verified
INV000222,119598,1022,Lumpsum,420519,Maharashtra,Mumbai,T30,36-45,Male,46.7,Mandate,Verified
INV001643,119095,1022,Lumpsum,452487,Punjab,Amritsar,B30,36-45,Male,28.4,Mandate,Verified
INV001949,119095,1022,SIP,15277,Rajasthan,Jaipur,T30,36-45,Male,43.2,Cheque,Verified
INV000749,120844,1022,Lumpsum,195536,Uttar Pradesh,Kanpur,B30,36-45,Male,36.1,UPI,Verified
INV004592,119552,1022,SIP,5906,Maharashtra,Pune,T30,36-45,Male,56.6,UPI,Verified
INV000949,101207,1022,Lumpsum,332044,Tamil Nadu,Coimbatore,B30,26-35,Male,11.2,Mandate,Verified
INV003102,102887,1022,Lumpsum,445312,Maharashtra,Pune,T30,18-25,Male,4.3,Mandate,Verified
INV003991,100033,1022,SIP,6772,Tamil Nadu,Chennai,T30,26-35,Female,20.9,Mandate,Verified
INV003749,120844,1022,SIP,2443,Delhi,New Delhi,T30,36-45,Female,25.6,Net Banking,Verified
INV004402,120506,1022,SIP,8335,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Cheque,Verified
INV001069,120843,1022,SIP,1910,Telangana,Hyderabad,T30,26-35,Male,19.1,Mandate,Verified
INV003379,101206,1022,SIP,4585,Uttar Pradesh,Lucknow,T30,36-45,Male,43.2,UPI,Verified
INV000016,120844,1022,Lumpsum,153865,Tamil Nadu,Chennai,T30,26-35,Female,21.0,Cheque,Verified
INV001933,125498,1022,SIP,1066,Rajasthan,Udaipur,B30,26-35,Male,16.4,UPI,Verified
INV001390,119095,1022,Lumpsum,199448,Haryana,Gurugram,T30,26-35,Female,13.0,Mandate,Pending
INV003851,118634,1022,SIP,10462,Karnataka,Bangalore,T30,46-55,Male,60.6,Mandate,Pending
INV001727,101208,1022,SIP,456,Gujarat,Surat,T30,46-55,Female,74.1,UPI,Verified
INV004407,100033,1022,Redemption,416039,Punjab,Chandigarh,T30,18-25,Male,7.7,Net Banking,Verified
INV002794,119552,1022,SIP,2573,Madhya Pradesh,Bhopal,B30,56+,Male,39.9,UPI,Verified
INV002310,125498,1022,Lumpsum,27581,Tamil Nadu,Coimbatore,B30,26-35,Female,15.6,Net Banking,Verified
INV001687,149323,1022,SIP,7175,West Bengal,Kolkata,T30,26-35,Male,7.6,Mandate,Pending
INV001163,119092,1022,Lumpsum,498999,Karnataka,Mysore,B30,26-35,Male,10.2,Net Banking,Verified
INV004636,120842,1022,Lumpsum,147238,Uttar Pradesh,Kanpur,B30,18-25,Female,5.0,Mandate,Verified
INV002083,120843,1022,Lumpsum,199230,Gujarat,Surat,T30,26-35,Male,21.2,Net Banking,Verified
INV002045,120503,1022,SIP,57892,Rajasthan,Jaipur,T30,18-25,Female,3.8,Net Banking,Verified
INV004004,118634,1022,SIP,5609,Delhi,Gurugram,T30,18-25,Male,3.1,UPI,Verified
INV003141,125498,1022,Redemption,128479,Maharashtra,Pune,T30,36-45,Female,40.1,Net Banking,Verified
INV000278,118635,1022,Lumpsum,232708,Rajasthan,Jaipur,T30,26-35,Male,22.1,Net Banking,Verified
INV001058,119120,1022,Redemption,269240,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Net Banking,Verified
INV001051,119551,1022,SIP,8559,Haryana,Gurugram,T30,26-35,Male,8.2,Cheque,Verified
INV000408,119598,1022,SIP,7742,Punjab,Amritsar,B30,56+,Male,62.3,Net Banking,Verified
INV001236,125497,1022,Redemption,398786,Telangana,Hyderabad,T30,46-55,Male,93.7,Net Banking,Verified
INV004301,125497,1022,SIP,22322,Haryana,Faridabad,B30,18-25,Male,6.2,Net Banking,Verified
INV003479,149322,1022,SIP,16142,West Bengal,Kolkata,T30,36-45,Female,44.7,Mandate,Verified
INV002146,118634,1022,SIP,7430,Telangana,Hyderabad,T30,26-35,Male,19.0,Cheque,Verified
INV003833,119095,1022,SIP,7560,Delhi,New Delhi,T30,26-35,Male,11.7,Net Banking,Verified
INV002869,125497,1022,SIP,482,Haryana,Faridabad,B30,26-35,Male,19.9,Net Banking,Verified
INV004450,119094,1022,Redemption,146320,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,Net Banking,Pending
INV004584,125498,1022,Lumpsum,571502,Uttar Pradesh,Kanpur,B30,56+,Male,47.5,Cheque,Verified
INV001558,125497,1022,Lumpsum,51184,West Bengal,Kolkata,T30,56+,Female,23.8,Mandate,Verified
INV001891,120844,1023,Lumpsum,395428,West Bengal,Kolkata,T30,26-35,Male,22.2,UPI,Verified
INV004889,149322,1023,SIP,2885,Rajasthan,Jaipur,T30,46-55,Male,34.5,Net Banking,Pending
INV003719,148568,1023,SIP,1940,Uttar Pradesh,Kanpur,B30,26-35,Female,8.3,UPI,Verified
INV004643,119551,1023,SIP,49832,Delhi,Noida,T30,26-35,Female,12.4,Mandate,Verified
INV000694,120503,1023,Lumpsum,188622,Rajasthan,Jaipur,T30,46-55,Male,50.6,UPI,Verified
INV001885,120505,1023,SIP,534,Karnataka,Bangalore,T30,26-35,Male,18.8,Cheque,Verified
INV000602,120844,1023,Lumpsum,251372,West Bengal,Kolkata,T30,18-25,Male,8.0,Mandate,Verified
INV001599,119598,1023,Lumpsum,153095,Haryana,Faridabad,B30,36-45,Female,31.0,UPI,Verified
INV002983,100016,1023,Lumpsum,437177,Karnataka,Mysore,B30,18-25,Male,6.2,Cheque,Verified
INV000689,102887,1023,SIP,6858,Tamil Nadu,Chennai,T30,26-35,Female,19.8,Mandate,Verified
INV002486,148568,1023,Lumpsum,160923,Gujarat,Surat,T30,56+,Male,16.2,Net Banking,Verified
INV002500,120507,1023,Redemption,165334,Delhi,New Delhi,T30,26-35,Male,14.7,UPI,Verified
INV003952,102887,1023,SIP,3234,Tamil Nadu,Chennai,T30,36-45,Male,48.8,Mandate,Verified
INV000949,125498,1023,Lumpsum,54922,Tamil Nadu,Coimbatore,B30,26-35,Male,11.2,Mandate,Verified
INV002724,120841,1023,SIP,8489,Rajasthan,Udaipur,B30,36-45,Male,26.3,Net Banking,Verified
INV004448,100016,1023,SIP,5690,Karnataka,Mysore,B30,26-35,Male,20.3,Mandate,Verified
INV004027,119093,1023,Lumpsum,430063,Punjab,Amritsar,B30,26-35,Male,8.7,UPI,Verified
INV002858,100016,1023,Lumpsum,151839,Rajasthan,Udaipur,B30,26-35,Male,17.4,Cheque,Verified
INV002011,120503,1023,SIP,6748,Tamil Nadu,Chennai,T30,36-45,Male,41.1,Mandate,Verified
INV000755,120504,1023,Redemption,452889,Uttar Pradesh,Agra,B30,26-35,Female,13.1,Mandate,Verified
INV002762,118632,1023,SIP,2865,Rajasthan,Udaipur,B30,26-35,Female,21.9,Cheque,Verified
INV003238,102886,1023,SIP,1099,Telangana,Hyderabad,T30,26-35,Male,24.1,Mandate,Verified
INV001037,101206,1023,SIP,572,Haryana,Faridabad,B30,36-45,Female,41.8,Cheque,Verified
INV002766,119551,1023,SIP,4086,Punjab,Chandigarh,T30,26-35,Female,8.7,Mandate,Verified
INV003919,119092,1023,Lumpsum,127120,Uttar Pradesh,Lucknow,T30,18-25,Male,3.4,UPI,Verified
INV000796,119120,1023,SIP,7237,Madhya Pradesh,Indore,T30,18-25,Male,5.0,Cheque,Verified
INV002319,149324,1023,Redemption,252962,Karnataka,Mysore,B30,26-35,Male,8.7,Mandate,Verified
INV001417,102885,1023,Lumpsum,254664,West Bengal,Kolkata,T30,36-45,Female,12.3,Mandate,Verified
INV001338,102885,1023,SIP,2983,Gujarat,Surat,T30,26-35,Female,21.7,Mandate,Verified
INV002267,120505,1023,SIP,7573,Haryana,Faridabad,B30,18-25,Male,4.7,UPI,Verified
INV004584,101206,1023,Lumpsum,258193,Uttar Pradesh,Kanpur,B30,56+,Male,47.5,Cheque,Pending
INV003633,120505,1023,SIP,882,Madhya Pradesh,Bhopal,B30,26-35,Male,11.8,Mandate,Verified
INV001810,119094,1023,Redemption,177637,Uttar Pradesh,Kanpur,B30,26-35,Female,10.1,Cheque,Verified
INV003980,101207,1023,Lumpsum,42103,West Bengal,Kolkata,T30,26-35,Male,7.1,Mandate,Verified
INV003243,119551,1023,SIP,6544,Rajasthan,Jaipur,T30,18-25,Female,4.0,Net Banking,Verified
INV002781,101207,1023,Redemption,243277,Tamil Nadu,Chennai,T30,26-35,Female,13.3,Mandate,Verified
INV004594,120843,1023,SIP,6037,Haryana,Gurugram,T30,26-35,Female,9.8,Cheque,Verified
INV003998,125497,1023,SIP,15352,Telangana,Hyderabad,T30,26-35,Male,12.5,Net Banking,Verified
INV000024,102885,1023,SIP,53450,Delhi,Gurugram,T30,36-45,Female,27.0,UPI,Verified
INV001622,120507,1023,SIP,7017,Delhi,New Delhi,T30,36-45,Male,21.8,Mandate,Verified
INV001130,120507,1023,Redemption,343558,Rajasthan,Jaipur,T30,18-25,Female,3.2,Cheque,Verified
INV003487,100033,1023,SIP,20760,Gujarat,Ahmedabad,T30,26-35,Female,12.0,Mandate,Verified
INV004917,120844,1023,SIP,14781,Uttar Pradesh,Kanpur,B30,26-35,Male,18.3,UPI,Verified
INV001782,148568,1023,SIP,2325,Uttar Pradesh,Agra,B30,36-45,Female,47.5,UPI,Pending
INV001743,119120,1023,SIP,14864,Telangana,Hyderabad,T30,26-35,Male,23.5,Net Banking,Pending
INV004606,100025,1023,Lumpsum,30590,Gujarat,Surat,T30,36-45,Male,57.2,UPI,Verified
INV002315,119093,1023,Lumpsum,379434,Haryana,Faridabad,B30,18-25,Male,6.4,Net Banking,Verified
INV002346,120503,1023,Lumpsum,115690,Maharashtra,Mumbai,T30,36-45,Male,54.5,UPI,Pending
INV003033,119092,1023,SIP,8590,Gujarat,Ahmedabad,T30,36-45,Male,17.3,UPI,Verified
INV004786,119094,1023,SIP,2143,Rajasthan,Udaipur,B30,26-35,Male,10.3,UPI,Verified
INV000776,118636,1023,SIP,2113,Rajasthan,Jaipur,T30,26-35,Male,12.4,Net Banking,Verified
INV000913,118636,1023,SIP,15226,Gujarat,Ahmedabad,T30,26-35,Female,22.5,Cheque,Verified
INV000076,102885,1023,SIP,2850,Gujarat,Ahmedabad,T30,56+,Female,67.1,Net Banking,Verified
INV002867,102887,1023,Redemption,383982,West Bengal,Kolkata,T30,18-25,Male,5.0,Cheque,Verified
INV004939,100025,1023,Lumpsum,37897,Punjab,Amritsar,B30,18-25,Male,4.7,Net Banking,Verified
INV001748,120507,1023,Lumpsum,94590,Gujarat,Ahmedabad,T30,36-45,Female,16.2,Cheque,Verified
INV004326,149323,1023,SIP,2801,Delhi,Gurugram,T30,26-35,Male,7.5,UPI,Verified
INV002280,120843,1024,SIP,6123,Karnataka,Mysore,B30,18-25,Male,3.5,Mandate,Verified
INV001796,120506,1024,SIP,2399,Telangana,Hyderabad,T30,18-25,Male,6.7,Cheque,Verified
INV003756,100025,1024,Redemption,212837,Telangana,Hyderabad,T30,26-35,Male,6.9,Net Banking,Verified
INV001208,120505,1024,SIP,6212,Gujarat,Ahmedabad,T30,56+,Male,18.7,Mandate,Pending
INV000749,119552,1024,SIP,806,Uttar Pradesh,Kanpur,B30,36-45,Male,36.1,UPI,Verified
INV003027,119120,1024,SIP,42367,Telangana,Hyderabad,T30,26-35,Male,20.8,Net Banking,Verified
INV003150,101207,1024,SIP,2334,Gujarat,Ahmedabad,T30,26-35,Female,13.6,Net Banking,Verified
INV001629,100016,1024,SIP,8119,Madhya Pradesh,Indore,T30,26-35,Male,15.0,UPI,Verified
INV004262,119094,1024,SIP,477,Uttar Pradesh,Agra,B30,26-35,Male,6.2,Net Banking,Verified
INV000988,149323,1024,SIP,2670,Rajasthan,Jaipur,T30,36-45,Male,28.7,Mandate,Verified
INV003591,119551,1024,Lumpsum,104244,Haryana,Faridabad,B30,26-35,Female,8.8,Net Banking,Verified
INV001999,125498,1024,Lumpsum,156787,Rajasthan,Udaipur,B30,18-25,Male,5.8,Cheque,Verified
INV002134,102886,1024,SIP,12411,Rajasthan,Udaipur,B30,26-35,Male,24.8,Cheque,Verified
INV002344,120505,1024,Redemption,358748,Punjab,Chandigarh,T30,46-55,Female,92.9,Mandate,Pending
INV001865,118633,1024,SIP,8889,Telangana,Hyderabad,T30,18-25,Female,4.3,Mandate,Verified
INV001370,118634,1024,SIP,11014,Tamil Nadu,Coimbatore,B30,26-35,Male,7.5,Cheque,Verified
INV003844,149322,1024,Lumpsum,299558,Maharashtra,Nashik,B30,26-35,Female,15.9,Cheque,Verified
INV000581,120503,1024,Redemption,451583,Tamil Nadu,Coimbatore,B30,36-45,Male,26.4,Cheque,Verified
INV000458,148568,1024,Redemption,158873,Rajasthan,Udaipur,B30,56+,Male,18.9,Cheque,Verified
INV004578,148568,1024,SIP,21279,Haryana,Gurugram,T30,26-35,Male,21.0,UPI,Verified
INV003130,119120,1024,SIP,2680,West Bengal,Kolkata,T30,18-25,Male,5.6,UPI,Verified
INV002049,101206,1024,SIP,5576,Tamil Nadu,Coimbatore,B30,36-45,Female,36.8,Mandate,Verified
INV001206,125498,1024,Redemption,167355,Delhi,Noida,T30,26-35,Male,11.7,Net Banking,Verified
INV004591,118635,1024,Redemption,450357,Tamil Nadu,Chennai,T30,26-35,Male,7.8,Net Banking,Verified
INV002579,119120,1024,SIP,584,Maharashtra,Mumbai,T30,36-45,Male,30.1,UPI,Verified
